customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date_x,churn_next_60d,split,snapshot_date_y,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date,last_campaign_received,last_campaign_cost,manual_priority_bucket
CUST00500,2024-12-18,Tier 2,45+,Marketplace,,Fragrance,Sensitive,Yes,2025-09-30,0,train,2025-09-30,10,51,5,2,3,8,1,12,2025-09-30,bundle_discount,25,medium
CUST00501,2025-07-27,Tier 1,35-44,Organic,Gold,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,4,10,2,0,1,2,0,5,2025-09-30,none,18,medium
CUST00502,2025-03-21,Tier 2,25-34,Referral,,Hair Care,Sensitive,No,2025-09-30,0,train,2025-09-30,13,50,2,1,1,0,0,0,2025-09-30,none,0,low
CUST00503,2024-05-17,Tier 2,18-24,Instagram,Gold,Baby Care,Dry,Yes,2025-09-30,0,train,2025-09-30,4,11,1,0,1,1,0,7,2025-09-30,free_shipping,18,medium
CUST00504,2025-09-10,Tier 2,45+,Referral,,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,9,31,4,1,2,4,2,4,2025-09-30,new_launch,40,low
CUST00505,2024-08-30,Tier 1,35-44,Influencer,,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,9,41,4,0,1,3,1,32,2025-09-30,new_launch,40,high
CUST00506,2024-03-22,Tier 2,18-24,Influencer,Platinum,Makeup,Combination,Yes,2025-09-30,0,test,2025-09-30,0,0,0,0,0,7,1,15,2025-09-30,bundle_discount,25,medium
CUST00507,2024-03-20,Tier 2,35-44,Referral,Silver,Wellness,Normal,No,2025-09-30,1,test,2025-09-30,1,5,0,0,0,0,0,26,2025-09-30,free_shipping,25,high
CUST00508,2024-12-05,Tier 3,25-34,Organic,,Skin Care,Normal,No,2025-09-30,0,train,2025-09-30,6,26,2,1,1,0,0,37,2025-09-30,new_launch,18,high
CUST00509,2025-04-29,Tier 2,25-34,Marketplace,,Makeup,Oily,Yes,2025-09-30,0,test,2025-09-30,9,54,1,3,0,5,1,4,2025-09-30,bundle_discount,12,low
CUST00510,2024-10-11,Tier 2,25-34,Google Search,,Makeup,Normal,Yes,2025-09-30,1,validation,2025-09-30,4,22,1,1,1,4,1,29,2025-09-30,welcome_offer,18,high
CUST00511,2024-06-28,Tier 2,25-34,Referral,Silver,Fragrance,Sensitive,No,2025-09-30,0,train,2025-09-30,18,64,1,4,1,0,0,5,2025-09-30,new_launch,0,medium
CUST00512,2025-05-22,Tier 1,35-44,Google Search,Silver,Makeup,Dry,Yes,2025-09-30,1,train,2025-09-30,6,16,2,1,1,4,0,9,2025-09-30,new_launch,0,medium
CUST00513,2024-04-28,Tier 2,18-24,Referral,,Wellness,Normal,Yes,2025-09-30,0,validation,2025-09-30,6,15,3,1,2,2,0,8,2025-09-30,none,18,medium
CUST00514,2025-06-27,Tier 1,35-44,Influencer,,Makeup,Normal,Yes,2025-09-30,1,validation,2025-09-30,11,55,1,0,0,10,4,13,2025-09-30,free_shipping,12,high
CUST00515,2025-03-18,Tier 2,25-34,Google Search,,Fragrance,Sensitive,Yes,2025-09-30,0,train,2025-09-30,2,8,0,0,0,0,0,2,2025-09-30,bundle_discount,0,low
CUST00516,2025-08-25,Tier 2,35-44,Marketplace,Platinum,Hair Care,Oily,Yes,2025-09-30,1,train,2025-09-30,9,52,4,1,1,7,2,7,2025-09-30,bundle_discount,40,low
CUST00517,2024-04-16,Tier 1,35-44,Marketplace,,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,2,11,1,1,1,6,3,8,2025-09-30,new_launch,0,medium
CUST00518,2025-09-05,Tier 2,25-34,Instagram,Gold,Skin Care,,No,2025-09-30,0,train,2025-09-30,5,21,2,1,0,0,0,0,2025-09-30,none,40,low
CUST00519,2024-04-23,Tier 1,35-44,Referral,Gold,Baby Care,Sensitive,No,2025-09-30,0,validation,2025-09-30,0,0,0,0,0,0,0,11,2025-09-30,bundle_discount,12,high
CUST00520,2024-09-20,Tier 1,18-24,Organic,,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,2,11,0,0,0,5,2,0,2025-09-30,new_launch,40,low
CUST00521,2024-07-24,Tier 1,25-34,Referral,,Makeup,Dry,Yes,2025-09-30,0,validation,2025-09-30,5,18,1,0,1,10,3,8,2025-09-30,bundle_discount,12,medium
CUST00522,2024-02-05,Tier 2,18-24,Google Search,,Fragrance,Dry,Yes,2025-09-30,1,train,2025-09-30,1,6,0,0,0,6,2,60,2025-09-30,new_launch,40,high
CUST00523,2024-06-04,Tier 3,35-44,Referral,,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,7,35,2,0,1,0,0,12,2025-09-30,welcome_offer,12,low
CUST00524,2024-03-12,Tier 1,25-34,Influencer,Silver,Hair Care,Normal,Yes,2025-09-30,1,train,2025-09-30,10,29,1,3,0,3,1,11,2025-09-30,new_launch,25,low
CUST00525,2024-02-26,Tier 3,25-34,Instagram,,Wellness,Oily,No,2025-09-30,1,train,2025-09-30,1,4,0,0,0,0,0,56,2025-09-30,new_launch,0,high
CUST00526,2025-07-21,Tier 1,18-24,Instagram,Silver,Fragrance,,Yes,2025-09-30,0,train,2025-09-30,6,15,2,1,1,0,0,0,2025-09-30,welcome_offer,0,low
CUST00527,2024-07-13,Tier 1,18-24,Marketplace,Silver,Hair Care,Oily,No,2025-09-30,0,train,2025-09-30,1,5,0,0,0,0,0,23,2025-09-30,welcome_offer,0,high
CUST00528,2025-04-05,Tier 1,45+,Google Search,,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,12,43,5,3,1,3,0,9,2025-09-30,free_shipping,18,low
CUST00529,2025-07-03,Tier 2,18-24,Influencer,,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,11,51,3,1,2,6,2,0,2025-09-30,free_shipping,18,medium
CUST00530,2024-05-13,Tier 2,18-24,Influencer,Gold,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,2,10,1,0,0,3,0,13,2025-09-30,none,18,medium
CUST00531,2025-05-24,Tier 2,25-34,Instagram,,Hair Care,,Yes,2025-09-30,1,test,2025-09-30,1,4,0,0,0,2,0,19,2025-09-30,new_launch,12,medium
CUST00532,2024-05-20,Tier 3,25-34,Instagram,,Skin Care,Oily,Yes,2025-09-30,1,validation,2025-09-30,1,3,0,0,0,1,0,24,2025-09-30,welcome_offer,12,high
CUST00533,2025-07-20,Tier 1,18-24,Marketplace,,Makeup,,Yes,2025-09-30,0,train,2025-09-30,9,29,1,2,1,2,0,0,2025-09-30,free_shipping,25,medium
CUST00534,2024-01-07,Tier 3,18-24,Marketplace,Silver,Skin Care,,No,2025-09-30,1,train,2025-09-30,4,23,2,1,0,0,0,18,2025-09-30,welcome_offer,12,medium
CUST00535,2024-10-04,Tier 1,25-34,Influencer,Silver,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,5,13,1,0,0,3,1,23,2025-09-30,new_launch,40,high
CUST00536,2024-11-04,Tier 1,25-34,Instagram,,Baby Care,Oily,Yes,2025-09-30,0,train,2025-09-30,14,37,7,3,4,3,1,1,2025-09-30,new_launch,40,medium
CUST00537,2025-04-20,Tier 2,35-44,Google Search,,Makeup,,No,2025-09-30,0,train,2025-09-30,4,21,1,1,1,0,0,5,2025-09-30,welcome_offer,0,low
CUST00538,2024-02-14,Tier 1,18-24,Instagram,,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,5,18,3,0,1,4,2,10,2025-09-30,bundle_discount,0,medium
CUST00539,2024-01-30,Tier 1,25-34,Organic,Silver,Baby Care,Sensitive,Yes,2025-09-30,0,validation,2025-09-30,1,3,0,0,0,4,1,11,2025-09-30,new_launch,0,medium
CUST00540,2024-04-22,Tier 1,25-34,Marketplace,Gold,Hair Care,Dry,Yes,2025-09-30,0,train,2025-09-30,3,13,1,0,0,1,0,16,2025-09-30,new_launch,25,medium
CUST00541,2024-08-09,Tier 2,45+,Google Search,,Makeup,,Yes,2025-09-30,0,train,2025-09-30,1,5,0,0,0,6,2,31,2025-09-30,free_shipping,25,high
CUST00542,2025-08-05,Tier 1,18-24,Organic,,Skin Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,1,4,1,0,0,5,1,15,2025-09-30,none,12,high
CUST00543,2024-06-23,Tier 2,25-34,Instagram,,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,2,8,1,0,0,6,2,37,2025-09-30,new_launch,12,high
CUST00544,2024-09-09,Tier 2,25-34,Instagram,Gold,Wellness,Normal,No,2025-09-30,1,train,2025-09-30,6,15,2,0,1,0,0,21,2025-09-30,bundle_discount,12,high
CUST00545,2025-05-31,Tier 2,18-24,Referral,Silver,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,9,42,5,2,2,5,2,0,2025-09-30,welcome_offer,0,medium
CUST00546,2025-02-20,Tier 1,45+,Google Search,Silver,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,12,34,4,3,3,5,1,0,2025-09-30,bundle_discount,0,low
CUST00547,2025-08-20,Tier 2,18-24,Organic,Gold,Hair Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,6,22,0,1,0,7,0,10,2025-09-30,welcome_offer,25,medium
CUST00548,2025-01-29,Tier 1,35-44,Instagram,,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,6,30,3,2,2,3,0,24,2025-09-30,none,25,high
CUST00549,2024-12-09,Tier 1,35-44,Influencer,Silver,Fragrance,Oily,Yes,2025-09-30,1,train,2025-09-30,1,3,0,0,0,4,1,31,2025-09-30,new_launch,12,high
CUST00550,2025-07-26,Tier 2,35-44,Organic,,Hair Care,Normal,Yes,2025-09-30,0,validation,2025-09-30,0,0,0,0,0,0,0,3,2025-09-30,bundle_discount,12,high
CUST00551,2024-08-02,Tier 2,35-44,Google Search,Gold,Hair Care,Combination,Yes,2025-09-30,0,train,2025-09-30,10,48,4,1,3,4,2,8,2025-09-30,bundle_discount,0,low
CUST00552,2025-06-23,Tier 2,35-44,Referral,Gold,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,12,63,5,3,1,6,1,1,2025-09-30,welcome_offer,25,low
CUST00553,2024-03-08,Tier 3,18-24,Instagram,,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,2,6,1,0,0,4,0,56,2025-09-30,free_shipping,25,high
CUST00554,2024-07-28,Tier 2,25-34,Google Search,Platinum,Baby Care,Dry,Yes,2025-09-30,0,train,2025-09-30,10,48,3,1,2,3,0,8,2025-09-30,welcome_offer,18,low
CUST00555,2024-07-12,Tier 3,18-24,Instagram,Gold,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,3,11,1,0,0,3,1,2,2025-09-30,welcome_offer,18,medium
CUST00556,2025-06-26,Tier 2,35-44,Google Search,,Makeup,Dry,No,2025-09-30,1,train,2025-09-30,1,5,0,0,0,0,0,0,2025-09-30,new_launch,40,high
CUST00557,2024-02-18,Tier 1,18-24,Influencer,Silver,Skin Care,Normal,Yes,2025-09-30,0,validation,2025-09-30,17,67,6,1,4,6,1,16,2025-09-30,new_launch,0,low
CUST00558,2024-06-06,Tier 1,18-24,Influencer,,Hair Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,1,5,1,0,1,0,0,60,2025-09-30,free_shipping,12,high
CUST00559,2024-12-18,Tier 2,18-24,Influencer,,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,2,9,1,0,0,5,1,0,2025-09-30,welcome_offer,25,low
CUST00560,2024-11-23,Tier 3,18-24,Referral,,Baby Care,Sensitive,Yes,2025-09-30,1,validation,2025-09-30,1,4,0,0,0,3,0,51,2025-09-30,bundle_discount,12,high
CUST00561,2025-08-10,Tier 3,35-44,Marketplace,Gold,Hair Care,Oily,No,2025-09-30,0,train,2025-09-30,16,85,4,4,2,0,0,0,2025-09-30,bundle_discount,0,medium
CUST00562,2024-11-11,Tier 2,18-24,Instagram,,Hair Care,Normal,Yes,2025-09-30,1,train,2025-09-30,1,3,0,0,0,6,1,45,2025-09-30,new_launch,12,high
CUST00563,2024-10-11,Tier 1,18-24,Organic,Silver,Wellness,Normal,Yes,2025-09-30,1,train,2025-09-30,1,3,0,0,0,3,0,20,2025-09-30,free_shipping,25,high
CUST00564,2024-02-27,Tier 1,45+,Instagram,Gold,Hair Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,10,57,1,1,1,0,0,27,2025-09-30,bundle_discount,12,high
CUST00565,2025-07-28,Tier 2,18-24,Referral,Platinum,Fragrance,Sensitive,Yes,2025-09-30,0,validation,2025-09-30,10,48,3,3,1,5,2,7,2025-09-30,none,40,medium
CUST00566,2025-02-28,Tier 2,18-24,Instagram,,Hair Care,Normal,No,2025-09-30,0,train,2025-09-30,25,91,7,2,1,0,0,3,2025-09-30,bundle_discount,0,low
CUST00567,2024-03-31,Tier 2,18-24,Google Search,,Hair Care,Normal,No,2025-09-30,0,test,2025-09-30,9,29,1,3,0,0,0,0,2025-09-30,bundle_discount,12,low
CUST00568,2025-07-21,Tier 3,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,1,test,2025-09-30,3,17,1,1,1,3,0,10,2025-09-30,welcome_offer,18,low
CUST00569,2025-04-28,Tier 2,18-24,Google Search,,Wellness,,Yes,2025-09-30,0,train,2025-09-30,7,22,3,2,2,7,3,23,2025-09-30,none,18,high
CUST00570,2024-03-09,Tier 1,25-34,Referral,,Skin Care,,Yes,2025-09-30,1,test,2025-09-30,0,0,0,0,0,2,1,27,2025-09-30,new_launch,18,high
CUST00571,2025-08-12,Tier 1,18-24,Marketplace,,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,5,29,0,1,0,1,0,4,2025-09-30,welcome_offer,40,medium
CUST00572,2024-12-30,Tier 1,18-24,Marketplace,,Skin Care,,Yes,2025-09-30,1,train,2025-09-30,8,34,1,1,0,6,0,24,2025-09-30,free_shipping,18,medium
CUST00573,2024-11-19,Tier 2,35-44,Google Search,Silver,Makeup,Oily,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,25,2025-09-30,welcome_offer,40,high
CUST00574,2024-10-15,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes,2025-09-30,0,validation,2025-09-30,14,49,1,1,0,5,1,0,2025-09-30,welcome_offer,25,low
CUST00575,2025-06-22,Tier 2,35-44,Marketplace,Silver,Hair Care,Oily,Yes,2025-09-30,1,train,2025-09-30,6,23,2,1,1,3,1,32,2025-09-30,welcome_offer,40,high
CUST00576,2025-01-06,Tier 2,18-24,Influencer,,Wellness,Dry,Yes,2025-09-30,1,train,2025-09-30,15,68,4,1,1,4,1,27,2025-09-30,none,40,medium
CUST00577,2024-05-25,Tier 1,35-44,Instagram,Platinum,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,7,40,1,2,0,5,2,26,2025-09-30,welcome_offer,40,medium
CUST00578,2024-04-20,Tier 2,18-24,Marketplace,,Wellness,Oily,Yes,2025-09-30,1,train,2025-09-30,2,12,0,0,0,4,2,60,2025-09-30,bundle_discount,18,high
CUST00579,2025-09-08,Tier 3,18-24,Instagram,,Skin Care,,No,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,1,2025-09-30,welcome_offer,12,high
CUST00580,2025-05-27,Tier 2,35-44,Referral,,Fragrance,Oily,Yes,2025-09-30,0,test,2025-09-30,4,23,1,0,0,5,1,17,2025-09-30,new_launch,0,medium
CUST00581,2025-07-04,Tier 2,18-24,Influencer,Gold,Fragrance,Combination,Yes,2025-09-30,1,validation,2025-09-30,0,0,0,0,0,1,0,11,2025-09-30,bundle_discount,12,high
CUST00582,2024-07-04,Tier 3,35-44,Referral,,Hair Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,2,9,1,0,1,5,2,60,2025-09-30,bundle_discount,25,high
CUST00583,2024-10-22,Tier 1,25-34,Google Search,,Skin Care,Normal,No,2025-09-30,1,train,2025-09-30,2,7,1,0,0,0,0,51,2025-09-30,none,12,high
CUST00584,2025-02-21,Tier 3,25-34,Instagram,,Fragrance,Combination,No,2025-09-30,1,train,2025-09-30,9,36,2,1,1,0,0,12,2025-09-30,welcome_offer,12,high
CUST00585,2024-04-17,Tier 2,25-34,Marketplace,,Hair Care,,Yes,2025-09-30,0,validation,2025-09-30,15,45,3,4,1,9,2,9,2025-09-30,bundle_discount,40,high
CUST00586,2024-03-07,Tier 1,25-34,Instagram,Gold,Hair Care,Dry,No,2025-09-30,1,train,2025-09-30,1,5,0,0,0,0,0,22,2025-09-30,free_shipping,0,high
CUST00587,2025-08-18,Tier 2,25-34,Organic,Gold,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,10,47,1,2,1,1,0,7,2025-09-30,bundle_discount,25,low
CUST00588,2025-04-10,Tier 1,18-24,Referral,Silver,Skin Care,Oily,No,2025-09-30,0,test,2025-09-30,6,32,1,0,0,0,0,0,2025-09-30,welcome_offer,12,high
CUST00589,2024-07-02,Tier 2,25-34,Instagram,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,4,19,1,1,0,3,1,0,2025-09-30,bundle_discount,40,medium
CUST00590,2024-10-27,Tier 2,35-44,Google Search,,Fragrance,Normal,Yes,2025-09-30,1,train,2025-09-30,7,33,1,1,0,7,3,25,2025-09-30,welcome_offer,0,high
CUST00591,2024-05-01,Tier 1,25-34,Google Search,,Skin Care,Normal,Yes,2025-09-30,1,train,2025-09-30,2,8,0,0,0,8,4,11,2025-09-30,none,0,medium
CUST00592,2025-03-17,Tier 2,18-24,Referral,,Makeup,,Yes,2025-09-30,1,test,2025-09-30,3,8,2,1,1,0,0,1,2025-09-30,new_launch,40,low
CUST00593,2024-06-09,Tier 1,25-34,Referral,Platinum,Baby Care,Sensitive,No,2025-09-30,0,train,2025-09-30,9,33,3,1,1,0,0,19,2025-09-30,bundle_discount,0,medium
CUST00594,2024-05-11,Tier 1,35-44,Marketplace,,Fragrance,Sensitive,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,16,2025-09-30,none,12,high
CUST00595,2024-02-27,Tier 1,35-44,Marketplace,Silver,Wellness,Oily,No,2025-09-30,0,train,2025-09-30,9,23,3,1,2,0,0,6,2025-09-30,new_launch,25,low
CUST00596,2024-02-08,Tier 3,25-34,Referral,Gold,Skin Care,,Yes,2025-09-30,1,test,2025-09-30,13,62,2,2,1,7,1,9,2025-09-30,bundle_discount,12,medium
CUST00597,2024-11-26,Tier 3,25-34,Instagram,Silver,Hair Care,Normal,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,9,2025-09-30,welcome_offer,18,high
CUST00598,2025-03-22,Tier 2,18-24,Influencer,,Fragrance,Dry,Yes,2025-09-30,0,train,2025-09-30,20,78,2,5,1,9,3,13,2025-09-30,free_shipping,25,low
CUST00599,2024-08-19,Tier 3,25-34,Marketplace,,Baby Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,2,9,1,0,1,5,1,29,2025-09-30,free_shipping,40,high
CUST00600,2024-03-19,Tier 1,25-34,Organic,,Baby Care,Dry,Yes,2025-09-30,1,validation,2025-09-30,3,16,1,0,0,3,0,53,2025-09-30,none,40,high
CUST00601,2025-07-14,Tier 1,18-24,Marketplace,Gold,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,8,29,4,2,2,8,3,15,2025-09-30,free_shipping,25,medium
CUST00602,2025-06-29,Tier 3,35-44,Influencer,Gold,Makeup,Oily,Yes,2025-09-30,1,test,2025-09-30,5,25,2,0,1,2,1,21,2025-09-30,new_launch,18,high
CUST00603,2024-11-03,Tier 1,35-44,Organic,Gold,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,12,70,1,1,0,6,1,0,2025-09-30,new_launch,40,medium
CUST00604,2024-08-29,Tier 1,25-34,Instagram,,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,2,8,0,0,0,5,1,16,2025-09-30,none,12,high
CUST00605,2024-07-25,Tier 1,18-24,Google Search,Silver,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,8,46,3,2,2,3,0,33,2025-09-30,none,40,high
CUST00606,2024-02-26,Tier 1,35-44,Marketplace,Gold,Wellness,Combination,No,2025-09-30,1,train,2025-09-30,7,34,2,2,0,0,0,28,2025-09-30,new_launch,25,high
CUST00607,2024-05-23,Tier 2,25-34,Referral,,Makeup,Normal,No,2025-09-30,1,train,2025-09-30,9,39,2,2,1,0,0,55,2025-09-30,none,40,high
CUST00608,2024-08-31,Tier 2,25-34,Google Search,Gold,Makeup,,No,2025-09-30,0,train,2025-09-30,7,38,1,1,1,0,0,5,2025-09-30,welcome_offer,0,medium
CUST00609,2024-08-07,Tier 2,45+,Google Search,Silver,Hair Care,Sensitive,Yes,2025-09-30,0,validation,2025-09-30,6,18,3,0,1,7,1,0,2025-09-30,bundle_discount,40,low
CUST00610,2024-09-09,Tier 3,45+,Influencer,,Makeup,Sensitive,Yes,2025-09-30,0,validation,2025-09-30,10,48,4,3,3,3,0,7,2025-09-30,new_launch,18,medium
CUST00611,2024-02-25,Tier 3,35-44,Instagram,,Hair Care,,Yes,2025-09-30,1,train,2025-09-30,5,28,2,1,1,3,0,60,2025-09-30,welcome_offer,12,high
CUST00612,2025-03-29,Tier 3,25-34,Google Search,Platinum,Skin Care,Oily,No,2025-09-30,1,train,2025-09-30,9,41,3,2,1,0,0,1,2025-09-30,bundle_discount,40,medium
CUST00613,2024-06-13,Tier 2,45+,Organic,Silver,Hair Care,Oily,Yes,2025-09-30,0,test,2025-09-30,14,41,6,2,3,6,0,7,2025-09-30,none,25,medium
CUST00614,2025-02-26,Tier 1,45+,Referral,Gold,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,1,5,0,0,0,4,1,38,2025-09-30,new_launch,0,high
CUST00615,2025-07-14,Tier 2,35-44,Instagram,,Baby Care,,Yes,2025-09-30,1,train,2025-09-30,4,19,1,1,1,5,1,6,2025-09-30,new_launch,0,medium
CUST00616,2024-11-08,Tier 1,25-34,Instagram,,Wellness,,No,2025-09-30,1,train,2025-09-30,10,41,4,1,1,0,0,16,2025-09-30,bundle_discount,12,medium
CUST00617,2024-11-23,Tier 3,25-34,Instagram,,Baby Care,Sensitive,No,2025-09-30,0,validation,2025-09-30,8,34,4,1,1,0,0,7,2025-09-30,new_launch,0,low
CUST00618,2025-01-21,Tier 3,45+,Instagram,Gold,Wellness,,Yes,2025-09-30,0,train,2025-09-30,8,26,3,2,0,7,3,2,2025-09-30,welcome_offer,12,high
CUST00619,2024-09-25,Tier 1,35-44,Google Search,,Skin Care,Oily,No,2025-09-30,0,train,2025-09-30,8,41,3,0,2,0,0,12,2025-09-30,welcome_offer,18,low
CUST00620,2025-06-22,Tier 3,25-34,Referral,Silver,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,17,68,5,4,3,5,2,30,2025-09-30,new_launch,40,high
CUST00621,2025-05-21,Tier 2,25-34,Instagram,,Fragrance,,Yes,2025-09-30,1,train,2025-09-30,6,32,2,1,1,4,1,14,2025-09-30,bundle_discount,18,high
CUST00622,2024-10-24,Tier 1,45+,Referral,,Baby Care,,Yes,2025-09-30,1,train,2025-09-30,1,5,0,0,0,6,3,41,2025-09-30,free_shipping,25,high
CUST00623,2025-02-11,Tier 2,35-44,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,18,70,2,3,1,7,2,15,2025-09-30,free_shipping,25,high
CUST00624,2024-12-28,Tier 3,45+,Influencer,Silver,Makeup,Oily,Yes,2025-09-30,1,train,2025-09-30,4,21,2,1,1,0,0,60,2025-09-30,new_launch,12,high
CUST00625,2025-01-14,Tier 3,18-24,Instagram,,Skin Care,Combination,No,2025-09-30,1,train,2025-09-30,2,10,1,0,1,0,0,0,2025-09-30,none,12,medium
CUST00626,2025-06-27,Tier 1,25-34,Google Search,Platinum,Hair Care,Sensitive,No,2025-09-30,0,train,2025-09-30,12,37,5,3,3,0,0,0,2025-09-30,free_shipping,12,medium
CUST00627,2024-09-27,Tier 2,25-34,Instagram,Silver,Hair Care,Dry,Yes,2025-09-30,1,validation,2025-09-30,6,19,2,1,0,4,1,17,2025-09-30,free_shipping,25,medium
CUST00628,2024-07-12,Tier 1,18-24,Instagram,,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,9,35,5,2,1,7,1,15,2025-09-30,none,18,medium
CUST00629,2025-07-28,Tier 2,25-34,Organic,Gold,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,2,6,0,0,0,2,1,3,2025-09-30,none,12,medium
CUST00630,2024-10-06,Tier 2,25-34,Instagram,Platinum,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,20,112,9,5,5,8,1,13,2025-09-30,welcome_offer,40,high
CUST00631,2024-04-06,Tier 1,35-44,Marketplace,Silver,Hair Care,Normal,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,5,2025-09-30,bundle_discount,18,medium
CUST00632,2025-04-16,Tier 2,35-44,Referral,Gold,Baby Care,Oily,Yes,2025-09-30,1,train,2025-09-30,11,53,1,3,1,2,1,0,2025-09-30,bundle_discount,25,medium
CUST00633,2025-08-05,Tier 3,18-24,Organic,,Makeup,,Yes,2025-09-30,0,train,2025-09-30,4,14,1,0,0,4,1,0,2025-09-30,none,40,low
CUST00634,2024-07-01,Tier 2,25-34,Google Search,,Skin Care,Combination,No,2025-09-30,1,train,2025-09-30,1,5,0,0,0,0,0,32,2025-09-30,bundle_discount,0,high
CUST00635,2024-05-03,Tier 3,25-34,Marketplace,Gold,Wellness,Normal,Yes,2025-09-30,1,test,2025-09-30,1,3,0,0,0,2,1,13,2025-09-30,bundle_discount,12,high
CUST00636,2025-05-16,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,No,2025-09-30,0,train,2025-09-30,1,4,0,0,0,0,0,24,2025-09-30,free_shipping,40,medium
CUST00637,2024-02-11,Tier 3,25-34,Marketplace,Silver,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,1,6,0,0,0,1,0,15,2025-09-30,new_launch,25,high
CUST00638,2024-03-22,Tier 2,45+,Instagram,,Wellness,Dry,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,1,0,44,2025-09-30,none,18,high
CUST00639,2024-02-16,Tier 2,25-34,Google Search,,Makeup,Sensitive,Yes,2025-09-30,1,validation,2025-09-30,1,3,0,0,0,1,0,58,2025-09-30,none,40,high
CUST00640,2025-04-18,Tier 1,18-24,Google Search,,Fragrance,Sensitive,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,4,1,25,2025-09-30,welcome_offer,18,high
CUST00641,2024-09-28,Tier 3,25-34,Organic,,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,5,16,2,1,1,3,1,0,2025-09-30,welcome_offer,0,low
CUST00642,2025-02-08,Tier 1,18-24,Referral,Silver,Fragrance,,Yes,2025-09-30,0,train,2025-09-30,4,12,2,0,0,1,0,12,2025-09-30,bundle_discount,0,low
CUST00643,2025-01-04,Tier 3,35-44,Marketplace,Silver,Skin Care,Dry,Yes,2025-09-30,1,test,2025-09-30,14,74,4,3,2,2,1,33,2025-09-30,none,12,high
CUST00644,2024-01-28,Tier 2,18-24,Marketplace,,Baby Care,Normal,Yes,2025-09-30,1,test,2025-09-30,0,0,0,0,0,7,3,25,2025-09-30,welcome_offer,40,high
CUST00645,2024-01-23,Tier 3,18-24,Marketplace,,Hair Care,Oily,No,2025-09-30,1,test,2025-09-30,0,0,0,0,0,0,0,47,2025-09-30,none,18,high
